date,county,region,fips,first_dose_administered,second_dose_administered,single_dose_administered,all_doses_administered,fully_vaccinated,booster_dose_administered,new_first_dose_administered,new_second_dose_administered,new_single_dose_administered,new_all_doses_administered,new_fully_vaccinated,new_booster_dose_administered,current_as_of
2021-06-14,Jackson,8,18071,33,57,8,98,65,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Jasper,1,18073,19,36,5,60,41,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Jay,6,18075,4,1,1,6,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Jefferson,9,18077,11,33,1,45,34,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Jennings,9,18079,13,67,0,80,67,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Johnson,5,18081,123,304,24,451,328,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Knox,10,18083,6,26,2,34,28,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Kosciusko,2,18085,24,43,12,79,55,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,La Porte,1,18091,77,184,20,281,204,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Lagrange,3,18087,2,9,2,13,11,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Lake,1,18089,502,1099,62,1663,1161,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Lawrence,8,18093,9,66,13,88,79,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Madison,6,18095,106,163,13,282,176,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Marion,5,18097,1079,1758,216,3053,1974,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Marshall,2,18099,38,56,26,120,82,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Martin,10,18101,4,3,0,7,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Miami,3,18103,18,27,2,47,29,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Monroe,8,18105,86,296,34,416,330,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Montgomery,4,18107,33,52,7,92,59,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Morgan,5,18109,39,81,8,128,89,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Newton,1,18111,8,13,2,23,15,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Noble,3,18113,10,39,1,50,40,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Ohio,9,18115,1,1,0,2,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Orange,8,18117,3,17,2,22,19,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Out of State,Out of State,Out of State,214,253,25,492,278,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Owen,7,18119,11,37,3,51,40,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Parke,7,18121,1,6,3,10,9,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Perry,10,18123,4,15,0,19,15,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Pike,10,18125,2,1,0,3,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Porter,1,18127,143,374,48,565,422,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Posey,10,18129,15,19,1,35,20,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Pulaski,2,18131,5,9,1,15,10,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Putnam,7,18133,6,17,7,30,24,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Randolph,6,18135,9,5,1,15,6,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Ripley,9,18137,12,33,1,46,34,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Rush,6,18139,6,18,4,28,22,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Scott,9,18143,12,24,5,41,29,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Shelby,5,18145,25,48,8,81,56,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Spencer,10,18147,2,8,0,10,8,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,St. Joseph,2,18141,136,253,37,426,290,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Starke,2,18149,25,31,3,59,34,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Steuben,3,18151,17,34,2,53,36,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Sullivan,7,18153,10,13,1,24,14,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Switzerland,9,18155,1,8,8,17,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Tippecanoe,4,18157,127,316,5,448,321,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Tipton,6,18159,12,15,1,28,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Union,6,18161,6,9,0,15,9,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Unknown,Unknown,Unknown,2,2,0,4,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Vanderburgh,10,18163,112,221,10,343,231,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Vermillion,7,18165,5,9,3,17,12,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Vigo,7,18167,54,147,5,206,152,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Wabash,3,18169,7,16,3,26,19,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Warren,4,18171,1,6,0,7,6,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Warrick,10,18173,34,68,3,105,71,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Washington,8,18175,9,12,4,25,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Wayne,6,18177,29,52,2,83,54,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Wells,3,18179,8,21,7,36,28,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,White,4,18181,12,19,3,34,22,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-14,Whitley,3,18183,14,17,2,33,19,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Adams,3,18001,12,11,0,23,11,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Allen,3,18003,296,694,27,1017,721,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Bartholomew,8,18005,60,165,5,230,170,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Benton,4,18007,1,23,0,24,23,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Blackford,6,18009,12,37,1,50,38,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Boone,5,18011,61,120,5,186,125,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Brown,8,18013,14,30,1,45,31,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Carroll,4,18015,12,35,1,48,36,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Cass,4,18017,18,51,5,74,56,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Clark,9,18019,128,227,10,365,237,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Clay,7,18021,11,24,1,36,25,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Clinton,4,18023,19,20,3,42,23,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Crawford,10,18025,4,5,1,10,6,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Daviess,10,18027,28,40,3,71,43,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,De Kalb,3,18033,18,32,2,52,34,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Dearborn,9,18029,33,59,6,98,65,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Decatur,9,18031,12,45,3,60,48,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Delaware,6,18035,60,108,27,195,135,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Dubois,10,18037,16,31,4,51,35,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Elkhart,2,18039,99,300,26,425,326,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Fayette,6,18041,13,16,2,31,18,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Floyd,9,18043,69,216,8,293,224,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Fountain,4,18045,6,5,1,12,6,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Franklin,9,18047,7,13,1,21,14,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Fulton,2,18049,6,17,6,29,23,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Gibson,10,18051,8,10,1,19,11,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Grant,6,18053,43,158,9,210,167,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Greene,7,18055,31,60,6,97,66,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Hamilton,5,18057,279,685,36,1000,721,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Hancock,5,18059,75,144,9,228,153,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Harrison,9,18061,39,52,2,93,54,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Hendricks,5,18063,151,393,25,569,418,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Henry,6,18065,18,72,6,96,78,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Howard,6,18067,59,86,10,155,96,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Huntington,3,18069,10,15,7,32,22,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Jackson,8,18071,44,86,12,142,98,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Jasper,1,18073,20,103,6,129,109,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Jay,6,18075,11,27,1,39,28,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Jefferson,9,18077,18,70,8,96,78,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Jennings,9,18079,18,15,5,38,20,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Johnson,5,18081,167,347,9,523,356,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Knox,10,18083,5,15,2,22,17,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Kosciusko,2,18085,60,170,12,242,182,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,La Porte,1,18091,48,159,14,221,173,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Lagrange,3,18087,1,11,2,14,13,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Lake,1,18089,436,889,57,1382,946,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Lawrence,8,18093,14,38,6,58,44,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Madison,6,18095,66,108,12,186,120,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Marion,5,18097,1132,2034,175,3341,2209,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Marshall,2,18099,18,39,3,60,42,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Martin,10,18101,2,3,0,5,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Miami,3,18103,13,17,1,31,18,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Monroe,8,18105,44,74,15,133,89,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Montgomery,4,18107,19,18,4,41,22,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Morgan,5,18109,50,118,26,194,144,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Newton,1,18111,8,14,0,22,14,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Noble,3,18113,18,48,4,70,52,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Ohio,9,18115,0,1,0,1,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Orange,8,18117,10,11,5,26,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Out of State,Out of State,Out of State,217,225,48,490,273,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Owen,7,18119,11,31,2,44,33,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Parke,7,18121,4,6,3,13,9,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Perry,10,18123,3,5,0,8,5,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Pike,10,18125,3,17,3,23,20,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Porter,1,18127,171,351,16,538,367,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Posey,10,18129,10,28,4,42,32,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Pulaski,2,18131,5,20,2,27,22,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Putnam,7,18133,3,20,8,31,28,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Randolph,6,18135,17,8,5,30,13,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Ripley,9,18137,14,21,1,36,22,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Rush,6,18139,10,12,3,25,15,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Scott,9,18143,6,18,2,26,20,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Shelby,5,18145,33,111,8,152,119,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Spencer,10,18147,3,12,4,19,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,St. Joseph,2,18141,239,733,24,996,757,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Starke,2,18149,15,17,0,32,17,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Steuben,3,18151,15,17,0,32,17,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Sullivan,7,18153,11,19,1,31,20,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Switzerland,9,18155,5,11,0,16,11,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Tippecanoe,4,18157,153,285,37,475,322,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Tipton,6,18159,3,10,0,13,10,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Union,6,18161,1,4,0,5,4,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Unknown,Unknown,Unknown,2,3,1,6,4,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Vanderburgh,10,18163,97,197,33,327,230,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Vermillion,7,18165,6,15,6,27,21,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Vigo,7,18167,52,143,11,206,154,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Wabash,3,18169,13,15,7,35,22,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Warren,4,18171,0,4,5,9,9,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Warrick,10,18173,57,83,10,150,93,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Washington,8,18175,11,15,0,26,15,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Wayne,6,18177,23,36,2,61,38,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Wells,3,18179,3,18,5,26,23,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,White,4,18181,26,61,8,95,69,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-15,Whitley,3,18183,16,70,4,90,74,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Adams,3,18001,13,21,6,40,27,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Allen,3,18003,288,696,38,1022,734,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Bartholomew,8,18005,37,76,4,117,80,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Benton,4,18007,3,6,0,9,6,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Blackford,6,18009,7,4,0,11,4,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Boone,5,18011,44,124,7,175,131,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Brown,8,18013,9,14,2,25,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Carroll,4,18015,3,15,1,19,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Cass,4,18017,22,36,1,59,37,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Clark,9,18019,65,111,14,190,125,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Clay,7,18021,9,22,1,32,23,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Clinton,4,18023,21,99,3,123,102,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Crawford,10,18025,3,4,1,8,5,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Daviess,10,18027,4,6,1,11,7,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,De Kalb,3,18033,24,25,8,57,33,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Dearborn,9,18029,14,30,7,51,37,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Decatur,9,18031,5,6,5,16,11,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Delaware,6,18035,115,136,9,260,145,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Dubois,10,18037,30,37,2,69,39,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Elkhart,2,18039,101,217,29,347,246,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Fayette,6,18041,11,16,0,27,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Floyd,9,18043,38,51,7,96,58,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Fountain,4,18045,8,21,3,32,24,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Franklin,9,18047,4,27,1,32,28,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Fulton,2,18049,3,11,3,17,14,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Gibson,10,18051,19,44,1,64,45,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Grant,6,18053,21,22,8,51,30,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Greene,7,18055,24,36,4,64,40,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Hamilton,5,18057,239,595,23,857,618,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Hancock,5,18059,48,117,13,178,130,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Harrison,9,18061,9,10,13,32,23,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Hendricks,5,18063,168,346,33,547,379,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Henry,6,18065,17,41,2,60,43,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Howard,6,18067,37,68,14,119,82,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Huntington,3,18069,18,67,2,87,69,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Jackson,8,18071,21,77,4,102,81,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Jasper,1,18073,33,83,3,119,86,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Jay,6,18075,16,14,2,32,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Jefferson,9,18077,26,29,3,58,32,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Jennings,9,18079,27,27,8,62,35,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Johnson,5,18081,140,265,15,420,280,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Knox,10,18083,26,58,1,85,59,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Kosciusko,2,18085,20,51,9,80,60,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,La Porte,1,18091,44,165,14,223,179,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Lagrange,3,18087,6,13,3,22,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Lake,1,18089,426,754,43,1223,797,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Lawrence,8,18093,17,47,6,70,53,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Madison,6,18095,84,152,7,243,159,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Marion,5,18097,998,1450,158,2606,1608,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Marshall,2,18099,43,58,5,106,63,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Martin,10,18101,0,5,0,5,5,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Miami,3,18103,17,30,1,48,31,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Monroe,8,18105,116,215,13,344,228,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Montgomery,4,18107,16,48,6,70,54,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Morgan,5,18109,39,144,24,207,168,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Newton,1,18111,6,13,0,19,13,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Noble,3,18113,39,90,3,132,93,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Ohio,9,18115,0,1,1,2,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Orange,8,18117,14,24,3,41,27,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Out of State,Out of State,Out of State,216,197,48,461,245,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Owen,7,18119,12,24,3,39,27,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Parke,7,18121,2,27,3,32,30,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Perry,10,18123,37,28,1,66,29,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Pike,10,18125,3,3,0,6,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Porter,1,18127,144,358,28,530,386,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Posey,10,18129,7,17,6,30,23,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Pulaski,2,18131,1,5,0,6,5,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Putnam,7,18133,36,65,8,109,73,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Randolph,6,18135,21,20,0,41,20,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Ripley,9,18137,2,19,0,21,19,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Rush,6,18139,4,12,1,17,13,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Scott,9,18143,16,12,1,29,13,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Shelby,5,18145,24,65,8,97,73,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Spencer,10,18147,11,30,3,44,33,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,St. Joseph,2,18141,194,536,25,755,561,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Starke,2,18149,23,46,3,72,49,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Steuben,3,18151,17,25,3,45,28,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Sullivan,7,18153,9,10,20,39,30,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Switzerland,9,18155,2,5,1,8,6,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Tippecanoe,4,18157,124,260,26,410,286,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Tipton,6,18159,8,18,3,29,21,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Union,6,18161,2,1,1,4,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Unknown,Unknown,Unknown,0,0,1,1,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Vanderburgh,10,18163,101,187,14,302,201,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Vermillion,7,18165,4,9,8,21,17,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Vigo,7,18167,37,98,8,143,106,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Wabash,3,18169,15,32,7,54,39,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Warren,4,18171,3,15,1,19,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Warrick,10,18173,30,82,3,115,85,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Washington,8,18175,8,15,1,24,16,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Wayne,6,18177,29,47,16,92,63,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Wells,3,18179,15,20,6,41,26,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,White,4,18181,24,38,9,71,47,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-16,Whitley,3,18183,12,17,2,31,19,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Adams,3,18001,7,23,3,33,26,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Allen,3,18003,252,645,22,919,667,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Bartholomew,8,18005,63,85,3,151,88,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Benton,4,18007,5,21,0,26,21,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Blackford,6,18009,4,9,2,15,11,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Boone,5,18011,21,106,5,132,111,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Brown,8,18013,5,11,0,16,11,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Carroll,4,18015,7,9,0,16,9,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-06-17,Cass,4,18017,27,85,9,121,94,0,0,0,0,0,0,0,2021-10-19 05:00:00
